Date,Bitcoin-BTC,Ethereum-ETH,Bitcoin-BSV,Litecoin-LTC,Monero-XMR,Dash-DASH,Kusama-KSM,Zcash-ZEC,Bitcoin Cash-BCH,Counos-CCXX
10/19/2019,8222.08,175.53,94.7,54.93,56.42,69.3,#N/A,36.05,213.98,#N/A
10/18/2019,7988.56,172.91,90.3,54.03,54.7,67.72,#N/A,35.98,212.65,#N/A
10/17/2019,7973.21,173.62,90.46,53.49,56.51,68.17,#N/A,36.31,221.43,#N/A
10/16/2019,8103.91,178.03,89.69,54.88,56.05,69.27,#N/A,36.1,218.2,#N/A
10/15/2019,8047.53,176.01,88.35,52.92,55.09,68.5,#N/A,37.02,222.83,#N/A
10/14/2019,8205.37,181.41,89.52,54.94,52.19,71.65,#N/A,37.22,228.59,#N/A
10/13/2019,8374.69,186.96,87.21,56.98,53.02,71.32,#N/A,37.07,224.12,#N/A
10/12/2019,8321.01,182.08,86.66,56.71,53.53,70.91,#N/A,36.71,225.1,#N/A
10/11/2019,8336.56,180.83,87.14,55.98,53.81,71.11,#N/A,36.4,222.59,#N/A
10/10/2019,8321.76,182.57,84.61,56.3,54.48,70.5,#N/A,37.56,230.11,#N/A
10/9/2019,8586.47,191.66,88.73,57.78,55.95,72.8,#N/A,38.28,239.44,#N/A
10/8/2019,8595.74,193.29,91.41,59.43,57.45,74.12,#N/A,36.85,232.36,#N/A
10/7/2019,8228.78,182.02,84.54,57.4,55.87,71.38,#N/A,37.67,234.24,#N/A
10/6/2019,8245.62,181.19,84.4,57.79,56.55,71.47,#N/A,36.22,223.41,#N/A
10/5/2019,7988.16,173.06,82.15,55.41,55.5,70.54,#N/A,36.98,223.17,#N/A
10/4/2019,8151.5,176.35,82.51,56.84,56.5,70.59,#N/A,37.42,223.25,#N/A
10/3/2019,8205.94,176.99,83.66,56.85,57.67,70.12,#N/A,37.43,222.58,#N/A
10/2/2019,8259.99,175.2,83.16,56.55,56.27,70.04,#N/A,38.27,225.89,#N/A
10/1/2019,8393.04,180.71,84.98,56.51,56.06,70.86,#N/A,38.35,224.76,#N/A
9/30/2019,8343.28,177.34,84.96,56.06,55.84,70.51,#N/A,38.72,228.12,#N/A
9/29/2019,8293.87,179.87,87.42,56.06,56.82,71.09,#N/A,38.07,220.43,#N/A
9/28/2019,8104.19,170.5,82.71,54.32,56.16,69.44,#N/A,40.55,228.83,#N/A
9/27/2019,8245.92,174.57,84.49,55.68,57.98,71.85,#N/A,37.8,222.56,#N/A
9/26/2019,8251.85,174.71,84.99,56.36,58.04,71.97,#N/A,35.18,216.2,#N/A
9/25/2019,8118.97,166.73,83.91,55.54,57.57,69.19,#N/A,38.18,229.41,#N/A
9/24/2019,8486.99,170.89,86.83,57.66,59.86,73.09,#N/A,36.19,222.35,#N/A
9/23/2019,8620.57,168.11,83.8,55.82,59.22,72.9,#N/A,44.35,293.07,#N/A
9/22/2019,9729.32,201.92,113.94,66.85,68.72,87.39,#N/A,46.27,308.3,#N/A
9/21/2019,10070.39,211.55,119.95,72.62,73.19,91.76,#N/A,47.9,312.48,#N/A
9/20/2019,10019.72,215.52,122.47,73.52,72.83,93.71,#N/A,48.9,315.37,#N/A
9/19/2019,10181.64,218.05,122.93,75.15,74.01,97,#N/A,51.54,323.7,#N/A
9/18/2019,10266.41,221.28,122.86,77.06,76.03,100.48,#N/A,52.81,324.72,#N/A
9/17/2019,10198.25,211.39,125.8,77.97,81.77,98.08,#N/A,50.87,319.5,#N/A
9/16/2019,10241.27,208.61,125.33,74.22,74.28,94.94,#N/A,48.62,307.53,#N/A
9/15/2019,10276.79,197.11,122.76,72.57,75.35,92.73,#N/A,46.86,304.23,#N/A
9/14/2019,10347.71,189.79,119.8,70.32,75.69,89.19,#N/A,46.25,304.69,#N/A
9/13/2019,10358.05,188.11,119.61,70.56,76.04,91.52,#N/A,44.66,298.26,#N/A
9/12/2019,10360.55,181.11,118.12,68.99,76.91,93.27,#N/A,44.84,300.42,#N/A
9/11/2019,10410.13,181.02,120.08,69.23,75.13,85.29,#N/A,44.61,299.81,#N/A
9/10/2019,10178.37,178.73,120.12,69.92,74.36,82.8,#N/A,45.08,304.13,#N/A
9/9/2019,10115.98,179.79,126.35,70.82,72.23,83.83,#N/A,47.33,305.43,#N/A
9/8/2019,10334.97,181.15,131.42,70.19,75.15,87.13,#N/A,48.47,307.01,#N/A
9/7/2019,10441.28,181.36,135.53,70.55,77.38,87.75,#N/A,47.2,301.15,#N/A
9/6/2019,10517.25,178.26,134.61,69.04,78.39,84.25,#N/A,46.05,287.45,#N/A
9/5/2019,10353.3,169.96,131.24,65.23,75.6,80.35,#N/A,44.9,292.9,#N/A
9/4/2019,10575.53,174.22,130.53,65.4,75.96,80.57,#N/A,44.98,295.3,#N/A
9/3/2019,10594.49,175.99,131.85,67.29,73.93,81.21,#N/A,45.73,300.86,#N/A
9/2/2019,10623.54,179.5,135.17,69.13,74.93,82.95,#N/A,46.87,294.08,#N/A
9/1/2019,10346.76,178.35,133.65,66.94,73.18,81.61,#N/A,45.51,282.33,#N/A
8/31/2019,9757.97,171.63,129.65,66.14,71.78,80.07,#N/A,44.77,279.94,#N/A
8/30/2019,9630.66,172.47,129.41,64.58,67.54,80.19,#N/A,44.63,279.87,#N/A
8/29/2019,9598.17,168.83,130.41,64.33,67.85,80.58,#N/A,44.96,280.74,#N/A
8/28/2019,9510.2,169.52,128.88,64.1,67.16,80.25,#N/A,46.5,292.19,#N/A
8/27/2019,9754.42,173.89,125.62,67.43,72.37,84.96,#N/A,50.44,308.04,#N/A
8/26/2019,10185.5,187.52,134.19,72.84,78.21,90.7,#N/A,51.59,311.12,#N/A
8/25/2019,10370.82,188.93,131.66,73.86,79.7,92.78,#N/A,50.08,305.6,#N/A
8/24/2019,10138.52,186.84,132.94,72.31,80.37,91.43,#N/A,50.23,307.65,#N/A
8/23/2019,10159.96,191.29,133.66,73.46,80.74,92.38,#N/A,51.06,316.83,#N/A
8/22/2019,10407.97,194.71,136.25,75.4,82.17,93.73,#N/A,50.8,311.33,#N/A
8/21/2019,10131.06,191.33,135.17,73.6,82.25,91.24,#N/A,49.87,302.99,#N/A
8/20/2019,10138.05,186.89,133.26,72.96,80.57,90.23,#N/A,51.97,316.25,#N/A
8/19/2019,10763.23,196.57,140.53,75.2,85.74,93.94,#N/A,54.4,325.61,#N/A
8/18/2019,10916.05,203.09,145.86,77.26,90.15,98.11,#N/A,52.8,316.51,#N/A
8/17/2019,10345.81,194.49,136.6,76.27,88.02,95.11,#N/A,50.09,307.28,#N/A
8/16/2019,10231.74,185.69,133.49,72.8,81.99,92.74,#N/A,48.92,310.45,#N/A
8/15/2019,10374.34,185.44,134.85,74.92,82.5,94.24,#N/A,50.82,314.58,#N/A
8/14/2019,10311.55,188.5,135.53,76.39,82.53,95.18,#N/A,50.38,311.5,#N/A
8/13/2019,10051.7,186.61,133.92,76.06,78.48,95.52,#N/A,55.27,343.68,#N/A
8/12/2019,10895.83,208.71,143.03,84.41,85.52,101.44,#N/A,56.78,330.23,#N/A
8/11/2019,11382.62,211.29,142.46,85.75,91.18,104.96,#N/A,59.95,336.2,#N/A
8/10/2019,11523.58,216.09,145.84,89.75,92.25,106.92,#N/A,56.76,315.99,#N/A
8/9/2019,11354.02,206.73,141.47,85.42,90.88,99.41,#N/A,58.62,316.62,#N/A
8/8/2019,11862.94,210.49,140.65,84.44,93.36,103.57,#N/A,62.25,333.73,#N/A
8/7/2019,11966.41,220.94,144.12,90.03,95.15,105.33,#N/A,62.36,339.61,#N/A
8/6/2019,11941.97,226.39,147.26,90.91,97.49,107.68,#N/A,62.39,333.58,#N/A
8/5/2019,11478.17,226.02,147.08,93.07,89.74,106.91,#N/A,67.25,346.76,#N/A
8/4/2019,11805.65,234.22,154.04,96.83,93.65,111.21,#N/A,66.09,333.67,#N/A
8/3/2019,10970.18,222.67,150.5,93.2,88.18,107.2,#N/A,65.25,332.75,#N/A
8/2/2019,10821.73,222.49,151.74,94.58,88.19,107.36,#N/A,66.64,326.82,#N/A
8/1/2019,10518.17,217.87,148.54,94.94,83.91,105.52,#N/A,67.95,328.76,#N/A
7/31/2019,10399.67,217.81,146.74,99.18,81.97,107.79,#N/A,68.17,326.57,#N/A
7/30/2019,10085.63,218.65,147.98,98.51,80.68,109.2,#N/A,66.91,315.93,#N/A
7/29/2019,9607.42,210.52,146.88,90.57,78.38,105.52,#N/A,67.62,307.92,#N/A
7/28/2019,9519.15,211.27,146.35,90.43,77.96,105.98,#N/A,68.79,310.46,#N/A
7/27/2019,9552.86,211.19,147.87,89.77,79.49,108.39,#N/A,69.05,306.64,#N/A
7/26/2019,9477.68,207.41,151.85,88.89,78.87,110.51,#N/A,71.61,316.04,#N/A
7/25/2019,9870.3,219.63,163.14,94.31,80.29,115.43,#N/A,70.01,302.95,#N/A
7/24/2019,9911.84,219.62,162.05,93.45,80.68,115.48,#N/A,71.08,302.85,#N/A
7/23/2019,9811.93,217.05,168.15,94.31,80.49,110.03,#N/A,70.79,298.58,#N/A
7/22/2019,9900.77,212.73,169.92,90.62,80.86,109.65,#N/A,73.07,310.59,#N/A
7/21/2019,10343.11,217.56,168.38,95.42,83.18,114.72,#N/A,75.44,320.86,#N/A
7/20/2019,10599.11,225.63,176.7,99.63,83.96,119.04,#N/A,78.15,324.2,#N/A
7/19/2019,10767.14,229.12,172.86,100.61,85.32,117.32,#N/A,75.72,308.03,#N/A
7/18/2019,10530.73,221.33,145.95,98.4,82.3,112.75,#N/A,79.38,315.09,#N/A
7/17/2019,10666.48,226.57,135.45,101.09,84.12,111.39,#N/A,74.03,291.54,#N/A
7/16/2019,9693.8,211.48,120.25,89.81,76.46,103.39,#N/A,66.96,281.71,#N/A
7/15/2019,9477.64,199.19,111.33,79.5,74.02,102.13,#N/A,80.74,314.74,#N/A
7/14/2019,10895.09,229.78,129.34,90.92,89.5,123.12,#N/A,82.28,282.84,#N/A
7/13/2019,10256.06,227.58,126.4,89.77,85.92,124.18,#N/A,89.73,344.95,#N/A
7/12/2019,11392.38,269.46,153.8,101.02,93.36,140.5,#N/A,93.52,354.46,#N/A
7/11/2019,11815.99,276.28,166.61,105.3,98.25,143.7,#N/A,88.04,345.88,#N/A
7/10/2019,11358.66,268.7,162.79,102.64,89.11,142.99,#N/A,97.18,390.24,#N/A
7/9/2019,12156.51,290,190.98,108.5,94.94,150.83,#N/A,101.09,416.08,#N/A
7/8/2019,12573.81,308.88,204.78,119.43,99.42,156.72,#N/A,105.12,418.63,#N/A
7/7/2019,12285.96,313.25,201.51,123.29,101.59,160.31,#N/A,106.54,411.81,#N/A
7/6/2019,11450.85,305.7,199.55,120.32,107.18,157.63,#N/A,103.42,405.47,#N/A
7/5/2019,11208.55,287.55,198.28,117.82,93.94,153.85,#N/A,100.04,400.51,#N/A
7/4/2019,10978.46,288,198.72,118.35,89.13,152.71,#N/A,101.2,401.69,#N/A
7/3/2019,11215.44,284.52,196.28,119.98,87.82,155.27,#N/A,106.32,422.61,#N/A
7/2/2019,11961.27,303.1,203.96,122.56,90,157.9,#N/A,101.89,407.89,#N/A
7/1/2019,10801.68,291.6,196.01,119.24,86.26,152.49,#N/A,103.56,416.65,#N/A
6/30/2019,10583.13,293.64,197.53,122.58,88.42,154.2,#N/A,102.85,399.47,#N/A
6/29/2019,10817.16,290.7,194.2,122.25,87.74,156.47,#N/A,114.22,442.72,#N/A
6/28/2019,11959.37,320.06,214.36,133.66,99.96,169.99,#N/A,112.19,436.8,#N/A
6/27/2019,12407.33,311.23,211.31,120.15,101.64,170.43,#N/A,104.79,413.27,#N/A
6/26/2019,11182.81,294.27,197.11,114.4,94.41,156.3,#N/A,113.08,485.57,#N/A
6/25/2019,13016.23,336.75,219.3,131.27,103.92,174.9,#N/A,105.28,479.81,#N/A
6/24/2019,11790.92,318.13,238.02,136.49,112.32,178.69,#N/A,109.18,476.25,#N/A
6/23/2019,11011.1,310.42,234.98,135.53,117.42,175.88,#N/A,109.73,475.02,#N/A
6/22/2019,10855.37,307.83,237.37,136.88,115.13,174.36,#N/A,112.94,480.17,#N/A
6/21/2019,10701.69,309.38,238.34,141.9,114.71,176.17,#N/A,109.88,439.45,#N/A
6/20/2019,10144.56,294.91,222.3,138.88,109.23,167.89,#N/A,109.44,413.56,#N/A
6/19/2019,9527.16,271.7,217.44,135.48,104.98,161.75,#N/A,110.9,416.91,#N/A
6/18/2019,9273.52,269.43,224.39,136.6,100.41,162,#N/A,112.11,413.94,#N/A
6/17/2019,9081.76,265.05,222.5,135.16,96.24,158.39,#N/A,102.44,432.52,#N/A
6/16/2019,9320.35,274.35,225.35,134.44,98.35,159.14,#N/A,93.86,428.32,#N/A
6/15/2019,8994.49,269.22,212.17,137.12,95.86,156.69,#N/A,92.54,422.83,#N/A
6/14/2019,8838.38,269.02,209.91,138.13,94.69,155.01,#N/A,91.02,421.29,#N/A
6/13/2019,8693.83,264.09,215.72,133.05,90.51,154.14,#N/A,87.88,411.94,#N/A
6/12/2019,8230.92,256.17,213.06,131.35,89.26,153.67,#N/A,90.34,396.38,#N/A
6/11/2019,8145.86,260.9,189.5,135.65,90.13,156.18,#N/A,79.82,387.91,#N/A
6/10/2019,7927.71,245.78,186.25,136.03,86.72,147.86,#N/A,80.29,394.58,#N/A
6/9/2019,8000.33,247.52,192.39,129.07,86.92,151.51,#N/A,77.67,381.17,#N/A
6/8/2019,7688.08,233.09,185.37,115.13,83.78,142.89,#N/A,80.85,394.24,#N/A
6/7/2019,7954.13,245.74,195.44,118.55,87.54,146.03,#N/A,83.96,401.43,#N/A
6/6/2019,8043.95,250.93,203.98,117.37,88.27,150.1,#N/A,79.97,396.93,#N/A
6/5/2019,7822.02,249.47,200.28,111.11,86.94,144.17,#N/A,80.69,398.38,#N/A
6/4/2019,7824.23,247.05,217.81,103.85,84.99,147.67,#N/A,77.81,382.66,#N/A
6/3/2019,7707.77,241.34,229.24,102.09,83.34,143.76,#N/A,84.33,408.66,#N/A
6/2/2019,8208.99,252.61,221,107.47,89.71,156.27,#N/A,88.83,443.77,#N/A
6/1/2019,8742.96,270.23,191.97,114.7,94.94,165.23,#N/A,86.46,434.46,#N/A
5/31/2019,8564.02,265.39,189.04,112.62,92.97,163.45,#N/A,90.48,445.07,#N/A
5/30/2019,8574.5,268.11,195.79,114.54,93.22,165.18,#N/A,83.31,424.62,#N/A
5/29/2019,8319.47,255.86,184.7,108.8,91.96,163.15,#N/A,84.97,454.12,#N/A
5/28/2019,8659.49,269.46,201.17,115.08,93.99,168.24,#N/A,85.69,435,#N/A
5/27/2019,8719.96,271.77,121.72,114.93,96.06,169.2,#N/A,76.63,443.8,#N/A
5/26/2019,8805.78,272.86,117.05,118.03,97.97,167.1,#N/A,75.76,432.84,#N/A
5/25/2019,8673.22,267.07,106.08,111.42,92,162.6,#N/A,72.41,406.74,#N/A
5/24/2019,8052.54,251.76,92.84,102.67,86.99,156.12,#N/A,72.33,409.05,#N/A
5/23/2019,7987.37,249.48,99.07,99.9,85.58,156.34,#N/A,71.94,405.84,#N/A
5/22/2019,7881.85,245.97,101.76,89.18,84.62,154.48,#N/A,70.42,392.51,#N/A
5/21/2019,7680.07,244.7,104.71,88.21,83.51,155.05,#N/A,74.86,417.55,#N/A
5/20/2019,7963.33,255.22,104.28,91.51,89,166.64,#N/A,76.21,412.81,#N/A
5/19/2019,7978.31,251.86,63.15,91.49,87.61,167.75,#N/A,78.2,421.49,#N/A
5/18/2019,8197.69,261.29,65.58,95.32,90.62,169.78,#N/A,71.87,357.62,#N/A
5/17/2019,7271.21,234.6,59.57,86.7,79.59,140.36,#N/A,72.76,364.85,#N/A
5/16/2019,7343.9,243.76,60.32,89,82.01,137.81,#N/A,75.01,398.7,#N/A
5/15/2019,7884.91,264.01,64.77,95.59,87.01,148.73,#N/A,76.97,402.93,#N/A
5/14/2019,8205.17,247.15,72.74,101.74,94.08,152.49,#N/A,67.54,388.96,#N/A
5/13/2019,7994.42,217.15,60.23,91.62,83.07,141.48,#N/A,63.74,384.48,#N/A
5/12/2019,7814.92,196.85,60.46,88.06,79.16,131.74,#N/A,60.28,354.03,#N/A
5/11/2019,6972.37,187.33,57.75,84.57,74.21,124.3,#N/A,63.96,356.37,#N/A
5/10/2019,7204.77,194.3,60.97,89.22,77.59,124.18,#N/A,57.54,287.73,#N/A
5/9/2019,6378.85,173.14,57.87,77.17,68.07,112.81,#N/A,56.49,284.19,#N/A
5/8/2019,6174.53,170.29,56.74,74.18,64.69,112.37,#N/A,58.27,286.3,#N/A
5/7/2019,5982.46,170.95,59.09,74.62,67.33,118.04,#N/A,57.8,286.73,#N/A
5/6/2019,5829.5,169.8,52.8,74.69,65.54,117.53,#N/A,60.02,287.66,#N/A
5/5/2019,5746.81,172.65,52.84,74.98,66.55,120.42,#N/A,59.76,293.95,#N/A
5/4/2019,5795.71,163.45,53.66,75.98,66.08,119.31,#N/A,60.83,291.49,#N/A
5/3/2019,5831.17,164.03,53.57,78.06,67.79,120.7,#N/A,62.63,293.01,#N/A
5/2/2019,5768.29,167.95,54.16,79.33,67.02,121.1,#N/A,59.77,270.18,#N/A
5/1/2019,5505.28,162.12,53.14,73.78,64.41,117.24,#N/A,61.15,271.82,#N/A
